date,stream,trap_condition_code,turbidity,weather,water_temperature,debris_gal,rpm_before,rpm_after
2010-04-27T00:00:00Z,deer creek,normal,3.38,cloudy,11.666666666666668,10,6.521739130434782,NA
2010-04-30T00:00:00Z,deer creek,normal,6.94,partly cloudy,8.88888888888889,75,6.666666666666667,NA
2010-05-01T00:00:00Z,deer creek,normal,3.82,sunny,14.444444444444445,35,6,NA
2010-05-02T00:00:00Z,deer creek,normal,2.6,sunny,14.444444444444445,25,6.666666666666667,NA
2010-05-03T00:00:00Z,deer creek,normal,3.75,sunny,11.666666666666668,15,5.454545454545454,NA
2010-05-04T00:00:00Z,deer creek,normal,3.08,sunny,12.77777777777778,5,6.521739130434782,NA
2010-05-05T00:00:00Z,deer creek,normal,2.7,sunny,10.555555555555555,20,5.454545454545454,NA
2010-05-06T00:00:00Z,deer creek,normal,NA,sunny,11.11111111111111,15,4.615384615384615,NA
2010-05-08T00:00:00Z,deer creek,normal,2.75,sunny,13.88888888888889,15,5.2631578947368425,NA
2010-05-09T00:00:00Z,deer creek,normal,2.02,partly cloudy,13.333333333333334,10,4.918032786885246,NA
2010-05-10T00:00:00Z,deer creek,normal,1.68,cloudy,11.11111111111111,10,4.285714285714286,NA
2010-05-11T00:00:00Z,deer creek,normal,2.82,sunny,11.11111111111111,10,4.285714285714286,NA
2010-05-12T00:00:00Z,deer creek,normal,1.89,sunny,13.333333333333334,5,3.8461538461538463,NA
2010-05-13T00:00:00Z,deer creek,normal,2.14,sunny,11.666666666666668,10,NA,NA
2010-05-15T00:00:00Z,deer creek,normal,1.72,sunny,12.222222222222223,15,4.8,NA
2010-05-17T00:00:00Z,deer creek,normal,1.37,cloudy,13.333333333333334,35,6.315789473684211,NA
2010-05-18T00:00:00Z,deer creek,normal,NA,cloudy,13.333333333333334,NA,4.285714285714286,NA
2010-05-19T00:00:00Z,deer creek,normal,2.63,sunny,11.11111111111111,10,3.061224489795918,NA
2010-05-21T00:00:00Z,deer creek,normal,2.12,partly cloudy,12.222222222222223,20,4.615384615384615,NA
2010-05-22T00:00:00Z,deer creek,normal,2.87,partly cloudy,10.555555555555555,7.5,NA,NA
2010-05-24T00:00:00Z,deer creek,normal,1.78,partly cloudy,11.11111111111111,12.5,3.1578947368421053,NA
1995-12-09T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1995-12-13T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1995-12-14T00:00:00Z,mill creek,normal,NA,rainy,47,NA,NA,NA
1996-02-03T00:00:00Z,mill creek,normal,NA,NA,47,NA,NA,NA
1996-02-08T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-02-09T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-02-10T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-02-11T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-02-12T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1996-02-13T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1996-02-14T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-02-15T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-02-16T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-02-17T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-02-18T00:00:00Z,mill creek,normal,NA,NA,NA,NA,NA,NA
1996-02-27T00:00:00Z,mill creek,normal,NA,rainy,NA,NA,NA,NA
1996-02-28T00:00:00Z,mill creek,normal,NA,rainy,42,NA,NA,NA
1996-03-06T00:00:00Z,mill creek,normal,NA,NA,44,NA,NA,NA
1996-03-07T00:00:00Z,mill creek,NA,NA,NA,47,NA,NA,NA
1996-03-08T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1996-03-09T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1996-03-10T00:00:00Z,mill creek,normal,NA,rainy,48,NA,NA,NA
1996-03-11T00:00:00Z,mill creek,normal,NA,NA,NA,NA,NA,NA
1996-03-12T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-03-13T00:00:00Z,mill creek,normal,NA,NA,47,NA,NA,NA
1996-03-14T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-03-15T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-03-16T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-03-17T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-03-18T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-03-19T00:00:00Z,mill creek,normal,NA,NA,51,NA,NA,NA
1996-03-20T00:00:00Z,mill creek,normal,NA,NA,51,NA,NA,NA
1996-03-21T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-03-23T00:00:00Z,mill creek,normal,NA,NA,45,NA,NA,NA
1996-03-24T00:00:00Z,mill creek,normal,NA,NA,46,NA,NA,NA
1996-03-25T00:00:00Z,mill creek,normal,NA,NA,46,NA,NA,NA
1996-03-27T00:00:00Z,mill creek,normal,NA,NA,47,NA,NA,NA
1996-03-28T00:00:00Z,mill creek,normal,NA,NA,47,NA,NA,NA
1996-03-29T00:00:00Z,mill creek,normal,NA,NA,45,NA,NA,NA
1996-03-30T00:00:00Z,mill creek,normal,NA,NA,46,NA,NA,NA
1996-03-31T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-04-01T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-04-02T00:00:00Z,mill creek,normal,NA,NA,47,NA,NA,NA
1996-04-03T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-04-05T00:00:00Z,mill creek,normal,NA,NA,51,NA,NA,NA
1996-04-08T00:00:00Z,mill creek,normal,NA,NA,55,NA,NA,NA
1996-04-11T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1996-04-12T00:00:00Z,mill creek,normal,NA,NA,51,NA,NA,NA
1996-04-15T00:00:00Z,mill creek,normal,NA,rainy,53,NA,NA,NA
1996-04-16T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-04-17T00:00:00Z,mill creek,normal,NA,rainy,46,NA,NA,NA
1996-04-18T00:00:00Z,mill creek,cone stopped,NA,NA,46,NA,NA,NA
1996-04-19T00:00:00Z,mill creek,normal,NA,NA,46,NA,NA,NA
1996-04-24T00:00:00Z,mill creek,normal,NA,NA,52,NA,NA,NA
1996-04-25T00:00:00Z,mill creek,normal,NA,NA,50,NA,NA,NA
1996-04-26T00:00:00Z,mill creek,normal,NA,NA,54,NA,NA,NA
1996-04-29T00:00:00Z,mill creek,normal,NA,NA,52,NA,NA,NA
1996-04-30T00:00:00Z,mill creek,normal,NA,NA,56,NA,NA,NA
1996-05-03T00:00:00Z,mill creek,normal,NA,NA,54,NA,NA,NA
1996-05-06T00:00:00Z,mill creek,normal,NA,NA,52,NA,NA,NA
1996-05-15T00:00:00Z,mill creek,normal,NA,NA,56,NA,NA,NA
1996-05-16T00:00:00Z,mill creek,normal,NA,rainy,53,NA,NA,NA
1996-05-17T00:00:00Z,mill creek,normal,NA,rainy,51,NA,NA,NA
1996-05-24T00:00:00Z,mill creek,normal,NA,NA,51,NA,NA,NA
1996-05-28T00:00:00Z,mill creek,normal,NA,NA,58,NA,NA,NA
1996-05-31T00:00:00Z,mill creek,normal,NA,NA,57,NA,NA,NA
1996-06-10T00:00:00Z,mill creek,normal,NA,NA,62,NA,NA,NA
1996-06-14T00:00:00Z,mill creek,normal,NA,NA,62,NA,NA,NA
1996-06-17T00:00:00Z,mill creek,normal,NA,NA,60,NA,NA,NA
1996-06-20T00:00:00Z,mill creek,normal,NA,NA,62,NA,NA,NA
1996-06-24T00:00:00Z,mill creek,normal,NA,NA,59,NA,NA,NA
1996-11-03T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-11-19T00:00:00Z,mill creek,normal,NA,NA,52,NA,NA,NA
1996-11-20T00:00:00Z,mill creek,normal,NA,NA,51.5,NA,NA,NA
1996-11-21T00:00:00Z,mill creek,normal,NA,NA,52,NA,NA,NA
1996-11-22T00:00:00Z,mill creek,normal,NA,NA,53,NA,NA,NA
1996-11-23T00:00:00Z,mill creek,partial blockage,NA,NA,49,NA,NA,NA
1996-11-24T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1996-11-25T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1996-11-26T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-11-27T00:00:00Z,mill creek,normal,NA,NA,49,NA,NA,NA
1996-11-28T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1996-11-30T00:00:00Z,mill creek,normal,NA,NA,41,NA,NA,NA
1996-12-02T00:00:00Z,mill creek,normal,NA,NA,43,NA,NA,NA
1996-12-03T00:00:00Z,mill creek,normal,NA,NA,41,NA,NA,NA
1996-12-04T00:00:00Z,mill creek,normal,NA,NA,42,NA,NA,NA
1996-12-05T00:00:00Z,mill creek,normal,NA,NA,48,NA,NA,NA
1997-11-27T00:00:00Z,mill creek,normal,NA,rainy,50,NA,NA,NA
1997-12-10T00:00:00Z,mill creek,normal,NA,sunny,43,NA,NA,NA
1998-01-23T00:00:00Z,mill creek,cone stopped,NA,cloudy,46,NA,NA,NA
1998-01-24T00:00:00Z,mill creek,normal,NA,cloudy,NA,NA,NA,NA
1998-01-25T00:00:00Z,mill creek,normal,NA,cloudy,47,NA,NA,NA
1998-01-26T00:00:00Z,mill creek,normal,NA,rainy,49,NA,NA,NA
1998-01-27T00:00:00Z,mill creek,cone stopped,NA,rainy,48,NA,NA,NA
1998-01-28T00:00:00Z,mill creek,normal,NA,cloudy,48,NA,NA,NA
1998-01-29T00:00:00Z,mill creek,normal,NA,rainy,50,NA,NA,NA
1998-01-30T00:00:00Z,mill creek,normal,NA,cloudy,48,NA,NA,NA
1998-01-31T00:00:00Z,mill creek,normal,NA,rainy,51,NA,NA,NA
1998-11-09T00:00:00Z,mill creek,normal,NA,sunny,45,NA,NA,NA
1998-11-11T00:00:00Z,mill creek,normal,NA,sunny,48,NA,NA,NA
1998-11-12T00:00:00Z,mill creek,normal,NA,sunny,47,NA,NA,NA
1998-11-14T00:00:00Z,mill creek,cone stopped,NA,sunny,48,NA,NA,NA
1998-11-15T00:00:00Z,mill creek,cone stopped,NA,cloudy,49,NA,NA,NA
1998-11-17T00:00:00Z,mill creek,normal,NA,partly cloudy,50,NA,NA,NA
1998-11-18T00:00:00Z,mill creek,cone stopped,NA,sunny,48.5,NA,NA,NA
1998-11-19T00:00:00Z,mill creek,normal,NA,cloudy,46,NA,NA,NA
1998-11-20T00:00:00Z,mill creek,normal,NA,cloudy,46,NA,NA,NA
1998-11-21T00:00:00Z,mill creek,cone stopped,NA,cloudy,48,NA,NA,NA
1998-11-22T00:00:00Z,mill creek,normal,NA,cloudy,47,NA,NA,NA
1998-11-23T00:00:00Z,mill creek,normal,NA,rainy,52,NA,NA,NA
1998-11-24T00:00:00Z,mill creek,normal,NA,partly cloudy,48,NA,NA,NA
1998-11-25T00:00:00Z,mill creek,normal,9.78,cloudy,49,NA,NA,NA
1998-11-26T00:00:00Z,mill creek,cone stopped,6.37,cloudy,47,NA,NA,NA
1998-11-27T00:00:00Z,mill creek,normal,17.3,cloudy,50,NA,NA,NA
1998-11-28T00:00:00Z,mill creek,normal,NA,sunny,50,NA,NA,NA
1998-11-29T00:00:00Z,mill creek,cone stopped,NA,rainy,48,NA,NA,NA
1998-11-30T00:00:00Z,mill creek,normal,NA,rainy,51,NA,NA,NA
1998-12-05T00:00:00Z,mill creek,cone stopped,NA,cloudy,NA,NA,NA,NA
1998-12-06T00:00:00Z,mill creek,cone stopped,NA,cloudy,NA,NA,NA,NA
1998-12-07T00:00:00Z,mill creek,cone stopped,NA,NA,NA,NA,NA,NA
1998-12-08T00:00:00Z,mill creek,cone stopped,NA,NA,NA,NA,NA,NA
1998-12-10T00:00:00Z,mill creek,normal,NA,NA,NA,NA,NA,NA
1998-12-11T00:00:00Z,mill creek,normal,2.71,cloudy,44,NA,NA,NA
1998-12-12T00:00:00Z,mill creek,normal,2.71,cloudy,44,NA,NA,NA
1998-12-13T00:00:00Z,mill creek,normal,2.54,cloudy,45,NA,NA,NA
1998-12-14T00:00:00Z,mill creek,normal,6.81,sunny,46,NA,NA,NA
1998-12-15T00:00:00Z,mill creek,normal,2.98,cloudy,46,NA,NA,NA
1998-12-16T00:00:00Z,mill creek,normal,2.26,sunny,49,NA,NA,NA
1998-12-17T00:00:00Z,mill creek,normal,2.23,sunny,49,NA,NA,NA
1998-12-18T00:00:00Z,mill creek,normal,2.24,sunny,46,NA,NA,NA
1998-12-19T00:00:00Z,mill creek,normal,2.62,sunny,44,NA,NA,NA
1998-12-20T00:00:00Z,mill creek,normal,2.71,cloudy,42,NA,NA,NA
1998-12-21T00:00:00Z,mill creek,normal,2.03,sunny,36,NA,NA,NA
1998-12-22T00:00:00Z,mill creek,normal,2.63,sunny,34,NA,NA,NA
1998-12-23T00:00:00Z,mill creek,normal,1.85,sunny,34,NA,NA,NA
1998-12-24T00:00:00Z,mill creek,normal,1.81,NA,35,NA,NA,NA
1998-12-26T00:00:00Z,mill creek,normal,1.71,sunny,38,NA,NA,NA
1998-12-28T00:00:00Z,mill creek,normal,1.34,sunny,43,NA,NA,NA
1998-12-29T00:00:00Z,mill creek,normal,1.47,sunny,43,NA,NA,NA
1998-12-30T00:00:00Z,mill creek,normal,1.58,cloudy,42,NA,NA,NA
1998-12-31T00:00:00Z,mill creek,normal,1.02,cloudy,44,NA,NA,NA
1999-01-02T00:00:00Z,mill creek,normal,1.07,cloudy,42,NA,NA,NA
1999-01-04T00:00:00Z,mill creek,normal,1.2,sunny,44,NA,NA,NA
1999-01-05T00:00:00Z,mill creek,normal,0.98,fog,43,NA,NA,NA
1999-01-06T00:00:00Z,mill creek,normal,0.83,fog,41,NA,NA,NA
1999-01-07T00:00:00Z,mill creek,normal,1.07,fog,42,NA,NA,NA
1999-01-08T00:00:00Z,mill creek,normal,1.24,sunny,42,NA,NA,NA
1999-01-09T00:00:00Z,mill creek,normal,1.27,sunny,42,NA,NA,NA
1999-01-10T00:00:00Z,mill creek,normal,0.92,fog,41,NA,NA,NA
1999-01-11T00:00:00Z,mill creek,normal,1.12,fog,43,NA,NA,NA
1999-01-12T00:00:00Z,mill creek,normal,1.54,sunny,42,NA,NA,NA
1999-01-13T00:00:00Z,mill creek,normal,1.02,sunny,43,NA,NA,NA
1999-01-14T00:00:00Z,mill creek,normal,1.27,sunny,44,NA,NA,NA
1999-01-15T00:00:00Z,mill creek,normal,0.97,sunny,45,NA,NA,NA
1999-01-16T00:00:00Z,mill creek,normal,7.84,cloudy,48,NA,NA,NA
1999-01-17T00:00:00Z,mill creek,normal,6.97,rainy,48,NA,NA,NA
1999-01-18T00:00:00Z,mill creek,normal,39.1,cloudy,48,NA,NA,NA
1999-01-19T00:00:00Z,mill creek,normal,4.33,cloudy,45,NA,NA,NA
1999-01-20T00:00:00Z,mill creek,normal,10.8,sunny,47,NA,NA,NA
1999-01-21T00:00:00Z,mill creek,normal,19,cloudy,45,NA,NA,NA
1999-01-22T00:00:00Z,mill creek,normal,5.96,cloudy,45,NA,NA,NA
1999-01-23T00:00:00Z,mill creek,normal,74.3,cloudy,45,NA,NA,NA
1999-01-24T00:00:00Z,mill creek,normal,68.4,sunny,46,NA,NA,NA
1999-01-25T00:00:00Z,mill creek,normal,10.5,sunny,41,NA,NA,NA
1999-01-26T00:00:00Z,mill creek,normal,9.16,cloudy,43,NA,NA,NA
1999-01-27T00:00:00Z,mill creek,normal,5.4,sunny,43,NA,NA,NA
1999-01-28T00:00:00Z,mill creek,normal,NA,sunny,40,NA,NA,NA
1999-01-29T00:00:00Z,mill creek,normal,7.48,cloudy,41,NA,NA,NA
1999-01-30T00:00:00Z,mill creek,normal,4.2,cloudy,41,NA,NA,NA
1999-10-10T00:00:00Z,mill creek,normal,5.8,NA,57,NA,NA,NA
1999-10-14T00:00:00Z,mill creek,normal,6.1,NA,57,NA,NA,NA
1999-10-16T00:00:00Z,mill creek,normal,6,NA,53,NA,NA,NA
1999-10-18T00:00:00Z,mill creek,normal,6.1,NA,52,NA,NA,NA
1999-10-19T00:00:00Z,mill creek,normal,6.1,NA,51,NA,NA,NA
1999-10-20T00:00:00Z,mill creek,normal,5.9,NA,51,NA,NA,NA
1999-10-21T00:00:00Z,mill creek,normal,6,NA,54,NA,NA,NA
1999-10-22T00:00:00Z,mill creek,normal,5.8,NA,54,NA,NA,NA
1999-10-23T00:00:00Z,mill creek,normal,6.1,NA,52,NA,NA,NA
1999-10-24T00:00:00Z,mill creek,normal,5.8,NA,52,NA,NA,NA
1999-10-25T00:00:00Z,mill creek,normal,6,NA,53,NA,NA,NA
1999-10-27T00:00:00Z,mill creek,normal,6,NA,54,NA,NA,NA
1999-10-28T00:00:00Z,mill creek,normal,85,NA,54,NA,NA,NA
1999-10-29T00:00:00Z,mill creek,normal,850,NA,52,NA,NA,NA
1999-10-30T00:00:00Z,mill creek,normal,15,NA,51,NA,NA,NA
1999-10-31T00:00:00Z,mill creek,normal,10,NA,51,NA,NA,NA
1999-11-02T00:00:00Z,mill creek,normal,7.5,NA,53,NA,NA,NA
1999-11-03T00:00:00Z,mill creek,normal,8.5,NA,53,NA,NA,NA
1999-11-04T00:00:00Z,mill creek,normal,7.7,NA,52,NA,NA,NA
1999-11-18T00:00:00Z,mill creek,normal,8.4,NA,48,NA,NA,NA
1999-11-20T00:00:00Z,mill creek,normal,9,NA,49,NA,NA,NA
1999-11-22T00:00:00Z,mill creek,normal,7.8,NA,47,NA,NA,NA
1999-11-23T00:00:00Z,mill creek,normal,7.8,NA,46,NA,NA,NA
1999-11-30T00:00:00Z,mill creek,normal,13.9,NA,49,NA,NA,NA
1999-12-02T00:00:00Z,mill creek,normal,8.19,NA,46,NA,NA,NA
1999-12-03T00:00:00Z,mill creek,normal,7.25,NA,44,NA,NA,NA
1999-12-04T00:00:00Z,mill creek,normal,6.66,NA,43,NA,NA,NA
1999-12-08T00:00:00Z,mill creek,normal,6.45,NA,45,NA,NA,NA
1999-12-10T00:00:00Z,mill creek,normal,6.45,NA,42,NA,NA,NA
1999-12-14T00:00:00Z,mill creek,normal,NA,NA,44,NA,NA,NA
1999-12-17T00:00:00Z,mill creek,normal,6.64,NA,43,NA,NA,NA
1999-12-19T00:00:00Z,mill creek,normal,6.45,NA,46,NA,NA,NA
1999-12-22T00:00:00Z,mill creek,normal,6.72,NA,45,NA,NA,NA
1999-12-24T00:00:00Z,mill creek,normal,6.07,NA,44,NA,NA,NA
1999-12-27T00:00:00Z,mill creek,NA,NA,NA,NA,NA,NA,NA
1999-12-28T00:00:00Z,mill creek,NA,NA,NA,NA,NA,NA,NA
1999-12-29T00:00:00Z,mill creek,normal,6.67,NA,44,NA,NA,NA
1999-12-30T00:00:00Z,mill creek,NA,NA,NA,NA,NA,NA,NA
1999-12-31T00:00:00Z,mill creek,NA,NA,NA,NA,NA,NA,NA
2000-01-02T00:00:00Z,mill creek,normal,6.57,NA,41,NA,NA,NA
2000-01-03T00:00:00Z,mill creek,normal,6.36,NA,41,NA,NA,NA
2000-01-05T00:00:00Z,mill creek,normal,6.12,NA,43,NA,NA,NA
2000-01-06T00:00:00Z,mill creek,normal,6.48,NA,41,NA,NA,NA
2000-01-07T00:00:00Z,mill creek,normal,7.49,NA,43,NA,NA,NA
2000-01-08T00:00:00Z,mill creek,normal,6.38,NA,44,NA,NA,NA
2000-01-09T00:00:00Z,mill creek,normal,6.69,NA,45,NA,NA,NA
2000-01-10T00:00:00Z,mill creek,normal,6.22,NA,47,NA,NA,NA
2000-01-11T00:00:00Z,mill creek,normal,7.29,NA,48,NA,NA,NA
2000-01-12T00:00:00Z,mill creek,normal,23.2,NA,45,NA,NA,NA
2000-01-13T00:00:00Z,mill creek,normal,9.58,NA,45,NA,NA,NA
2000-01-14T00:00:00Z,mill creek,normal,9.68,NA,48,NA,NA,NA
2000-01-15T00:00:00Z,mill creek,normal,7.89,NA,48,NA,NA,NA
2000-01-16T00:00:00Z,mill creek,normal,42.6,NA,47,NA,NA,NA
2000-01-19T00:00:00Z,mill creek,normal,14.1,NA,50,NA,NA,NA
2000-01-20T00:00:00Z,mill creek,normal,17.1,NA,48,NA,NA,NA
2000-01-21T00:00:00Z,mill creek,normal,12.7,NA,46,NA,NA,NA
2000-01-22T00:00:00Z,mill creek,normal,8.02,NA,46,NA,NA,NA
2000-01-23T00:00:00Z,mill creek,normal,8.48,NA,46,NA,NA,NA
2000-01-24T00:00:00Z,mill creek,normal,11.3,NA,49,NA,NA,NA
2000-01-25T00:00:00Z,mill creek,normal,10.21,NA,47,NA,NA,NA
2000-01-26T00:00:00Z,mill creek,normal,8.87,NA,48,NA,NA,NA
2000-01-27T00:00:00Z,mill creek,normal,7.55,NA,44,NA,NA,NA
2000-01-28T00:00:00Z,mill creek,cone stopped,7.11,NA,43,NA,NA,NA
2000-01-29T00:00:00Z,mill creek,normal,6.7,NA,43,NA,NA,NA
2000-01-30T00:00:00Z,mill creek,cone stopped,6.87,NA,44,NA,NA,NA
2000-01-31T00:00:00Z,mill creek,normal,8.11,NA,45,NA,NA,NA
2000-02-01T00:00:00Z,mill creek,normal,7.65,NA,46,NA,NA,NA
2000-02-02T00:00:00Z,mill creek,normal,6.37,NA,48,NA,NA,NA
2000-02-03T00:00:00Z,mill creek,normal,6.38,NA,46,NA,NA,NA
2000-02-04T00:00:00Z,mill creek,normal,8.22,NA,46,NA,NA,NA
2000-02-05T00:00:00Z,mill creek,normal,6.94,NA,47.5,NA,NA,NA
2000-02-06T00:00:00Z,mill creek,normal,7.17,NA,48,NA,NA,NA
2000-02-07T00:00:00Z,mill creek,normal,7.34,NA,47,NA,NA,NA
2000-02-08T00:00:00Z,mill creek,normal,7.29,NA,48,NA,NA,NA
2000-02-09T00:00:00Z,mill creek,normal,6.69,NA,49,NA,NA,NA
2000-02-10T00:00:00Z,mill creek,normal,6.15,NA,46,NA,NA,NA
2000-02-11T00:00:00Z,mill creek,normal,8.01,NA,46,NA,NA,NA
2000-02-18T00:00:00Z,mill creek,normal,8.59,NA,46,NA,NA,NA
2000-02-19T00:00:00Z,mill creek,normal,7.64,NA,NA,NA,NA,NA
2000-02-20T00:00:00Z,mill creek,normal,6.72,NA,NA,NA,NA,NA
2000-02-26T00:00:00Z,mill creek,normal,9.46,NA,NA,NA,NA,NA
2000-03-01T00:00:00Z,mill creek,normal,9.22,NA,49,NA,NA,NA
2000-03-02T00:00:00Z,mill creek,normal,6.98,NA,48,NA,NA,NA
2000-03-03T00:00:00Z,mill creek,normal,7.42,NA,48,NA,NA,NA
2000-03-04T00:00:00Z,mill creek,normal,6.82,NA,49,NA,NA,NA
2000-03-05T00:00:00Z,mill creek,normal,11.4,NA,48,NA,NA,NA
2000-03-07T00:00:00Z,mill creek,normal,8.24,NA,48,NA,NA,NA
2000-03-08T00:00:00Z,mill creek,normal,7.74,NA,47,NA,NA,NA
2000-03-09T00:00:00Z,mill creek,normal,8.83,NA,47,NA,NA,NA
2000-03-10T00:00:00Z,mill creek,normal,8.9,NA,49,NA,NA,NA
2000-03-11T00:00:00Z,mill creek,normal,6.74,NA,50,NA,NA,NA
2000-03-12T00:00:00Z,mill creek,normal,7.69,NA,47,NA,NA,NA
2000-03-13T00:00:00Z,mill creek,normal,6.71,NA,51,NA,NA,NA
2000-03-14T00:00:00Z,mill creek,normal,7.07,NA,52,NA,NA,NA
2000-03-15T00:00:00Z,mill creek,normal,6.96,NA,50,NA,NA,NA
2000-03-16T00:00:00Z,mill creek,normal,6.94,NA,52,NA,NA,NA
2000-03-17T00:00:00Z,mill creek,normal,7.17,NA,NA,NA,NA,NA
2000-03-18T00:00:00Z,mill creek,normal,6.41,NA,51,NA,NA,NA
2000-03-19T00:00:00Z,mill creek,normal,6.54,NA,53,NA,NA,NA
2000-03-20T00:00:00Z,mill creek,normal,7.41,NA,49,NA,NA,NA
2000-03-21T00:00:00Z,mill creek,normal,6.49,NA,49,NA,NA,NA
2000-03-22T00:00:00Z,mill creek,normal,6.93,NA,51,NA,NA,NA
2000-03-23T00:00:00Z,mill creek,normal,6.75,NA,52,NA,NA,NA
2000-03-24T00:00:00Z,mill creek,normal,7.54,NA,NA,NA,NA,NA
2000-03-25T00:00:00Z,mill creek,normal,6.52,NA,50,NA,NA,NA
2000-03-26T00:00:00Z,mill creek,normal,6.55,NA,53,NA,NA,NA
2000-03-27T00:00:00Z,mill creek,normal,7,NA,52,NA,NA,NA
2000-03-28T00:00:00Z,mill creek,normal,7,NA,53,NA,NA,NA
2000-03-29T00:00:00Z,mill creek,normal,7.12,NA,52,NA,NA,NA
2000-03-30T00:00:00Z,mill creek,normal,6.82,NA,52,NA,NA,NA
2000-03-31T00:00:00Z,mill creek,normal,7.18,NA,53,NA,NA,NA
2000-04-01T00:00:00Z,mill creek,normal,6.32,NA,52,NA,NA,NA
2000-04-02T00:00:00Z,mill creek,normal,6.29,NA,54,NA,NA,NA
2000-04-03T00:00:00Z,mill creek,normal,8.61,NA,51,NA,NA,NA
2000-04-04T00:00:00Z,mill creek,normal,7.31,NA,58,NA,NA,NA
2000-04-05T00:00:00Z,mill creek,normal,7.37,NA,49,NA,NA,NA
2000-04-06T00:00:00Z,mill creek,normal,9.06,NA,54,NA,NA,NA
2000-04-07T00:00:00Z,mill creek,normal,8.9,NA,55,NA,NA,NA
2000-04-08T00:00:00Z,mill creek,normal,7.17,NA,55,NA,NA,NA
2000-04-09T00:00:00Z,mill creek,normal,7.01,NA,54,NA,NA,NA
2000-04-10T00:00:00Z,mill creek,normal,7.65,NA,57,NA,NA,NA
2000-04-11T00:00:00Z,mill creek,normal,8.13,NA,NA,NA,NA,NA
2000-04-12T00:00:00Z,mill creek,normal,8.89,NA,58,NA,NA,NA
2000-04-13T00:00:00Z,mill creek,normal,70.5,NA,56,NA,NA,NA
2000-04-14T00:00:00Z,mill creek,normal,15,NA,52,NA,NA,NA
2000-04-15T00:00:00Z,mill creek,normal,7.98,NA,52,NA,NA,NA
2000-04-16T00:00:00Z,mill creek,normal,11.9,NA,52,NA,NA,NA
2000-04-17T00:00:00Z,mill creek,normal,9.42,NA,50,NA,NA,NA
2000-04-18T00:00:00Z,mill creek,normal,10.79,NA,50,NA,NA,NA
2000-04-19T00:00:00Z,mill creek,normal,9.39,NA,54,NA,NA,NA
2000-04-20T00:00:00Z,mill creek,normal,6.92,NA,55,NA,NA,NA
2000-04-21T00:00:00Z,mill creek,normal,7.75,NA,58,NA,NA,NA
2000-04-22T00:00:00Z,mill creek,normal,6.29,NA,57,NA,NA,NA
2000-04-23T00:00:00Z,mill creek,normal,7.18,NA,54,NA,NA,NA
2000-04-25T00:00:00Z,mill creek,normal,7.03,NA,51,NA,NA,NA
2000-04-27T00:00:00Z,mill creek,normal,8.38,NA,58,NA,NA,NA
2000-04-29T00:00:00Z,mill creek,normal,6.83,NA,52,NA,NA,NA
2000-05-01T00:00:00Z,mill creek,normal,7.4,sunny,NA,NA,NA,NA
2000-05-02T00:00:00Z,mill creek,normal,10.5,NA,58,NA,NA,NA
2000-05-03T00:00:00Z,mill creek,normal,11,sunny,NA,NA,NA,NA
2000-05-04T00:00:00Z,mill creek,normal,14,sunny,60,NA,NA,NA
2000-05-05T00:00:00Z,mill creek,normal,17.2,sunny,55,NA,NA,NA
2000-05-09T00:00:00Z,mill creek,normal,6.47,partly cloudy,NA,NA,3.6363636363636362,NA
